episode,step,x,z,evaded
2,96,698.8478,418.3875,True
2,96,641.8187,389.5222,True
2,96,699.604,358.7174,True
2,96,617.2819,405.0307,True
2,96,616.1627,351.897,False
2,97,591.2159,334.9902,False
2,98,535.0969,290.4489,False
2,99,491.7526,256.1547,False
2,100,439.2131,195.824,False
2,101,396.4081,146.2887,False
2,102,383.5494,131.1925,False
2,103,363.5414,108.1778,False
2,104,352.4352,95.41149,False
2,105,335.1368,75.89356,False
2,106,320.6882,60.44545,False
2,107,301.3908,40.07623,False
2,108,291.2636,29.46406,False
2,109,272.5481,9.994346,False
2,110,260.9655,-1.978059,False
2,111,240.8185,-22.65187,False
2,112,230.9027,-32.88137,False
2,113,209.863,-54.52772,False
2,114,197.7911,-66.80312,False
2,115,145.126,-120.8766,False
2,116,108.5323,-158.6429,False
2,117,44.35225,-223.8639,False
2,118,-2.789302,-271.3138,False
2,119,-40.16296,-307.8456,False
2,120,-60.43595,-327.3224,False
2,121,-71.96605,-338.5619,False
2,122,-90.29744,-356.2788,False
2,123,-107.0751,-364.097,False
2,124,-128.5852,-374.0786,False
2,125,-183.117,-398.5455,False
2,126,-246.4023,-426.7231,False
2,127,-261.791,-433.7139,False
2,128,-335.9326,-466.6891,False
2,129,-399.1475,-495.3489,True
2,129,-353.9732,-486.2982,True
2,129,-329.0838,-400.3484,False
2,130,-351.0246,-400.3354,False
2,131,-407.2254,-400.0643,False
2,132,-487.5382,-398.9759,True
2,132,-510.4379,-425.2969,True
2,132,-513.918,-427.4124,True
2,132,-514.7133,-414.429,False
2,133,-575.9031,-405.377,False
2,134,-586.9299,-408.013,False
2,135,-613.4569,-414.1046,True
2,135,-604.3351,-417.1086,True
2,135,-609.6708,-417.758,False
2,136,-624.8007,-424.9244,True
2,136,-632.8344,-467.3359,True
2,136,-638.0766,-464.5827,True
2,136,-644.3674,-455.8725,True
2,136,-646.9927,-448.5961,True
2,137,-591.6869,-440.8089,False
2,138,-615.6724,-455.2565,True
2,138,-621.2704,-453.8419,True
2,138,-605.6011,-456.7053,True
2,138,-613.5928,-447.1246,True
2,138,-609.5151,-441.4507,True
2,139,-561.0387,-434.5224,True
2,139,-549.356,-431.488,True
2,139,-557.4802,-427.8028,True
2,139,-566.3585,-426.6015,False
2,140,-581.265,-434.1715,True
2,140,-579.9588,-440.1941,True
2,140,-585.8997,-429.3756,False
2,141,-603.2261,-441.3384,True
2,141,-592.2999,-439.6688,False
2,142,-594.8759,-455.388,True
2,142,-588.5861,-438.1602,False
2,143,-580.2758,-464.6051,False
2,144,-575.1014,-480.8344,True
2,144,-573.7108,-470.019,True
2,144,-569.7518,-465.6221,False
2,145,-557.6517,-478.8949,True
2,145,-555.0805,-475.1894,False
2,146,-541.8986,-483.0963,False
2,147,-519.0446,-496.9406,False
2,148,-499.9205,-508.6478,False
2,149,-478.1826,-515.3857,False
2,150,-452.623,-521.8257,False
2,151,-440.272,-517.5724,False
2,152,-420.0381,-502.4506,False
2,153,-412.7393,-489.1029,False
2,154,-405.1686,-475.3034,False
2,155,-392.6888,-452.6016,False
2,156,-383.2455,-435.4537,False
2,157,-374.9404,-420.8154,False
2,158,-359.9642,-395.1096,False
2,159,-346.175,-372.2307,False
2,160,-336.1805,-356.0787,False
2,161,-321.9185,-333.4019,False
2,162,-308.8142,-312.8029,False
2,163,-296.1997,-293.1788,False
2,164,-285.3128,-276.2545,False
2,165,-274.9968,-260.6603,False
2,166,-263.2813,-243.2192,False
2,167,-248.3152,-221.7808,False
2,168,-241.2145,-211.4925,False
2,169,-226.7358,-190.836,False
2,170,-213.3649,-171.7141,False
2,171,-197.2184,-149.1881,False
2,172,-187.9756,-136.64,False
2,173,-171.2655,-114.536,False
2,174,-153.6432,-91.3749,False
2,175,-137.207,-70.02599,False
2,176,-127.9671,-58.36327,False
2,177,-112.6763,-38.73941,False
2,178,-97.07349,-18.63197,False
2,179,-84.97496,-7.996222,False
2,180,-69.52711,-1.431119,False
2,181,-49.23776,6.860019,False
2,182,-32.15061,13.62954,False
2,183,-8.693558,22.63863,False
2,184,17.56749,31.92793,False
2,185,32.59369,37.09454,False
2,186,58.10241,46.08482,False
2,187,80.89013,54.29669,False
2,188,103.0193,62.28825,False
2,189,120.065,68.29762,False
2,190,136.1574,73.75945,False
2,191,163.7629,83.26463,False
2,192,224.9176,103.6618,False
2,193,245.0088,110.4889,False
2,194,271.112,119.3033,False
2,195,293.1782,126.634,False
2,196,317.7437,134.6235,False
2,197,333.8109,139.8874,False
2,198,397.8936,161.0402,False
2,199,421.4792,168.9512,False
2,200,440.1057,175.0076,False
2,201,465.4861,183.394,False
2,202,489.4679,191.2566,False
2,203,506.1469,203.6236,False
2,204,523.736,217.7348,False
2,205,537.3943,228.5957,False
2,206,552.2809,248.0811,False
2,207,564.9783,266.9972,False
2,208,575.048,281.9079,False
2,209,590.6548,304.4828,False
2,210,600.7495,318.9508,True
2,210,597.8233,324.0767,False
2,211,604.0529,347.4381,True
2,211,607.3662,343.8477,True
2,211,602.4008,354.3825,True
2,211,617.121,339.9001,True
2,211,600.676,345.2236,True
2,212,598.6295,298.4139,False
2,213,602.5606,321.0994,False
2,214,604.7017,332.7886,True
2,214,609.342,330.7654,True
2,214,604.7937,337.002,True
2,214,617.2651,326.909,True
2,214,598.7605,329.1073,False
2,215,598.8359,346.7473,True
2,215,594.4125,345.5867,False
2,216,604.535,358.6228,True
2,216,593.0751,348.3423,True
2,216,605.8457,350.4467,True
2,216,577.2407,345.691,True
2,216,573.8339,342.7901,False
2,217,556.2578,341.7276,False
2,218,532.3611,326.5273,False
2,219,518.5249,310.8243,False
2,220,507.6357,298.5605,False
2,221,486.5045,274.7679,False
2,222,452.6501,236.7581,False
2,223,410.5321,190.6096,False
2,224,368.8721,145.1761,False
2,225,318.5155,91.67874,False
2,226,280.3538,51.05839,False
2,227,235.9998,4.077275,False
2,228,187.3435,-47.95158,False
2,229,167.7987,-69.13091,False
2,230,155.0415,-83.05833,False
2,231,94.91783,-147.0373,False
2,232,81.63159,-161.1504,False
2,233,67.5347,-176.1031,False
2,234,32.08783,-213.6327,False
2,235,13.97145,-232.8736,False
2,236,-4.615487,-252.5402,False
2,237,-15.11193,-263.6525,False
2,238,-58.94492,-309.576,False
2,239,-78.8969,-330.0995,False
2,240,-113.6156,-365.8892,False
2,241,-132.1695,-384.9285,False
2,242,-153.3156,-406.5749,False
2,243,-191.6337,-394.1756,False
2,244,-253.4812,-409.9308,False
2,245,-321.6631,-427.2778,False
2,246,-384.8532,-443.9218,False
2,247,-448.136,-460.7009,True
2,247,-402.2604,-484.9659,False
2,248,-471.2313,-517.0862,True
2,248,-513.8385,-555.2372,True
2,248,-506.4555,-482.4778,False
2,249,-557.5592,-493.5559,True
2,249,-573.7892,-501.6127,True
2,249,-561.4341,-476.6138,False
2,250,-573.7127,-485.0321,True
2,250,-579.1886,-507.7661,True
2,250,-582.2073,-491.5683,True
2,250,-559.2326,-466.1832,True
2,250,-556.2274,-456.4795,False
2,251,-576.0624,-460.8891,False
2,252,-590.8901,-464.8192,False
2,253,-615.6455,-471.3657,True
2,253,-612.8049,-480.3673,True
2,253,-604.9452,-466.3668,True
2,253,-611.6324,-460.5422,True
2,253,-617.856,-454.849,True
2,254,-576.5869,-452.7005,False
2,255,-595.5955,-457.3438,True
2,255,-600.2455,-464.1968,True
2,255,-601.5978,-472.1731,False
2,256,-604.6045,-487.8303,True
2,256,-599.2509,-486.9047,False
2,257,-594.2035,-505.6605,False
2,258,-586.0193,-534.6137,True
2,258,-574.0286,-526.3851,False
2,259,-556.8275,-540.0638,False
2,260,-540.9966,-553.961,False
2,261,-528.6716,-564.7723,False
2,262,-513.9335,-574.1409,False
2,263,-498.0439,-580.3607,False
2,264,-474.4137,-588.7813,False
2,265,-456.8224,-584.0513,False
2,266,-442.0399,-573.0621,False
2,267,-431.6256,-557.4616,False
2,268,-422.3808,-542.6108,False
2,269,-406.3453,-517.5047,False
2,270,-396.2137,-508.9129,False
2,271,-380.6241,-491.5761,False
2,272,-364.8633,-476.9436,False
2,273,-353.5514,-464.7141,False
2,274,-342.0976,-444.3308,False
2,275,-334.9863,-428.302,False
2,276,-323.7097,-403.4464,False
2,277,-317.1209,-389.4001,False
2,278,-307.2129,-368.1761,False
2,279,-298.0647,-349.097,False
2,280,-286.3849,-324.8216,False
2,281,-280.5492,-312.9353,False
2,282,-269.6631,-290.9802,False
2,283,-257.7194,-267.3197,False
2,284,-248.4872,-248.9958,False
2,285,-242.8968,-238.0187,False
2,286,-228.8142,-210.6619,False
2,287,-220.9787,-195.6934,False
2,288,-187.5309,-131.4493,False
2,289,-180.1094,-116.9824,False
2,290,-171.1177,-99.87003,False
2,291,-155.4325,-69.74876,False
2,292,-147.2414,-54.14198,False
2,293,-133.1051,-27.94577,False
2,294,-126.4164,-15.69939,False
2,295,-115.9122,4.017858,False
2,296,-109.0213,16.82427,False
2,297,-97.12246,39.07842,False
2,298,-81.32877,55.48933,False
2,299,-67.42615,68.2992,False
2,300,-46.7105,87.62206,False
2,301,-26.53286,98.26117,False
2,302,-7.561509,107.3065,False
2,303,14.80892,117.8354,False
2,304,35.23526,127.4529,False
2,305,56.13176,137.4172,False
2,306,81.96328,150.1034,False
2,307,98.45508,158.3282,False
2,308,123.4165,170.774,False
2,309,141.1282,179.5094,False
2,310,165.8916,191.6452,False
2,311,179.8605,198.4334,False
2,312,204.8947,210.946,False
2,313,222.8923,220.06,False
2,314,246.8305,232.1607,False
2,315,263.899,240.6968,False
2,316,290.6497,254.2276,False
2,317,315.7046,266.9592,False
2,318,333.1028,275.9162,False
2,319,356.5665,287.8011,False
2,320,374.1118,296.4139,False
2,321,392.9638,305.4404,False
2,322,412.6463,314.9203,False
2,323,428.1223,328.1805,False
2,324,437.5851,337.7552,False
2,325,453.0855,353.4659,False
2,326,466.1164,366.5027,True
2,326,466.8825,373.6339,True
2,326,471.9588,364.0972,False
2,327,489.6868,380.082,True
2,327,494.0937,376.1429,True
2,327,491.8345,368.8181,True
2,327,470.8608,370.2248,True
2,327,485.4926,357.7421,True
2,328,393.574,330.9574,False
2,329,401.7752,346.8011,False
2,330,415.263,372.3108,False
2,331,424.338,388.7505,True
2,331,415.5057,383.276,False
2,332,419.1327,405.1223,True
2,332,405.0439,411.7506,False
2,333,401.746,427.2491,True
2,333,387.822,464.607,False
2,334,382.3687,477.8007,False
2,335,378.6896,493.6977,False
2,336,380.5196,514.087,True
2,336,375.0433,510.5475,False
2,337,375.0399,526.9101,False
2,338,374.7729,544.402,False
2,339,374.2141,571.4694,False
2,340,373.8332,590.9992,True
2,340,367.8349,588.6219,False
2,341,368.2014,604.3966,True
2,341,364.1956,600.6232,True
2,341,377.7057,589.8746,True
2,341,361.5244,582.9066,False
2,342,363.9825,597.5992,False
2,343,372.9176,615.2361,True
2,343,380.01,613.9194,True
2,343,376.4017,624.6951,True
2,343,370.5951,622.9083,True
2,343,364.3169,616.233,True
2,344,360.619,569.9941,True
2,344,359.8075,556.8981,True
2,344,351.7676,563.6304,True
2,344,351.9774,573.6649,False
2,345,364.0624,595.9569,True
2,345,371.0895,591.8912,True
2,345,358.8145,595.3575,False
2,346,370.6669,611.4175,True
2,346,364.5382,595.1566,False
2,347,386.35,593.6984,True
2,347,387.5843,597.579,True
2,347,387.361,602.6757,False
2,348,405.7606,598.9778,True
2,348,404.9782,601.034,True
2,348,404.43,607.9735,False
2,349,423.0209,607.0214,True
2,349,422.6975,611.0236,False
2,350,438.5519,607.7487,False
2,351,456.9342,594.6758,True
2,351,456.6347,600.3087,True
2,351,465.9504,541.8898,False
2,352,475.58,514.0675,False
2,353,475.8219,493.4363,False
2,354,475.7968,474.1698,False
2,355,475.494,448.2522,False
2,356,469.2963,425.3324,False
2,357,462.6656,404.2287,False
2,358,455.787,382.022,False
2,359,447.8878,355.5663,False
2,360,443.284,340.7131,False
2,361,434.8378,313.2731,False
2,362,430.2646,298.8897,False
2,363,422.2097,273.3921,False
2,364,414.8669,250.7907,False
2,365,409.2482,233.8762,False
2,366,399.6407,204.9744,False
2,367,393.4405,186.3586,False
2,368,387.1974,167.5878,False
2,369,383.0951,155.4441,False
