episode,step,x,z,evaded
5,3,242.4499,35.99857,False
5,4,299.2833,75.31834,False
5,5,308.3904,122.9381,False
5,6,327.5389,215.2122,False
5,7,341.1576,280.8313,False
5,8,399.4849,318.7477,False
5,9,406.4343,371.067,False
5,10,419.438,458.0616,True
5,10,473.1546,431.5677,False
5,11,486.9241,501.7882,True
5,11,539.8589,475.1836,True
5,11,453.362,503.8883,False
5,12,478.345,570.917,True
5,12,517.7947,537.7423,True
5,12,419.3087,566.3686,False
5,13,440.7138,630.2746,True
5,13,462.3366,585.2758,True
5,13,379.7962,616.001,False
5,14,399.9444,675.9341,True
5,14,352.9093,652.0109,True
5,14,440.533,638.6088,True
5,14,319.8816,614.8299,False
5,15,321.4355,666.8307,True
5,15,276.2668,672.5081,True
5,15,246.5175,628.243,False
5,16,259.6062,680.0956,True
5,16,216.0281,686.4337,True
5,16,191.6431,640.5558,False
5,17,197.1071,704.6101,True
5,17,155.1353,688.3959,True
5,17,127.8517,659.8512,True
5,17,128.5517,605.8079,False
5,18,79.34289,570.2046,False
5,19,25.04487,530.9196,False
5,20,-42.82263,481.813,False
5,21,-49.27529,408.4237,False
5,22,-56.0986,339.6466,False
5,23,-63.54254,264.6222,False
5,24,-70.36705,195.8478,False
5,25,-77.39953,124.9848,False
5,26,-84.01812,58.29495,False
5,27,-91.25751,-14.64744,False
5,28,-98.08353,-83.42682,False
5,29,-105.7364,-160.5372,False
5,30,-112.7685,-231.3932,False
5,31,-119.1805,-296.0005,False
5,32,-127.4547,-379.3714,False
5,33,-134.2802,-448.145,False
5,34,-189.357,-486.985,False
5,35,-245.3454,-527.506,False
5,36,-292.847,-561.8863,False
5,37,-355.6205,-607.3198,True
5,37,-317.0216,-640.9357,True
5,37,-378.1235,-551.1687,False
5,38,-426.0907,-589.065,True
5,38,-391.2592,-614.254,True
5,38,-454.1062,-534.9207,True
5,38,-416.3993,-499.0156,False
5,39,-465.4518,-525.5453,True
5,39,-493.8695,-480.9314,True
5,39,-467.8772,-439.2083,False
5,40,-512.623,-468.5082,False
5,41,-583.6695,-512.2979,True
5,41,-546.2121,-537.5844,True
5,41,-496.4683,-533.7104,True
5,41,-581.4246,-449.369,False
5,42,-638.726,-476.0396,True
5,42,-602.9669,-506.0587,True
5,42,-649.7466,-426.1618,True
5,42,-610.9891,-392.499,True
5,42,-573.3497,-386.9062,False
5,43,-640.5073,-364.0588,True
5,43,-560.3199,-301.9131,False
5,44,-619.8759,-296.2885,True
5,44,-611.6643,-253.7169,True
5,44,-557.2729,-238.8757,False
5,45,-497.3316,-184.1734,False
5,46,-453.4127,-246.7848,False
5,47,-379.7283,-249.0779,False
5,48,-306.4934,-252.2128,False
5,49,-235.3537,-255.2572,False
5,50,-191.9348,-206.447,False
5,51,-133.2355,-213.1803,False
5,52,-66.10427,-167.0578,False
5,53,-3.296727,-174.1363,False
5,54,54.18383,-122.8515,False
5,55,116.8303,-131.7626,False
5,56,189.5405,-141.0606,False
5,57,256.0201,-149.565,False
5,58,316.2643,-157.271,False
