episode,step,x,z,evaded
3,149,562.2396,59.19085,False
4,0,162.9741,-108.0621,False
4,1,154.4839,-38.25724,False
4,2,220.3071,-32.89431,False
4,3,224.18,29.4328,False
4,4,222.3947,115.2799,False
4,5,221.0013,182.2873,False
4,6,219.6951,245.1031,False
4,7,268.3273,300.3331,False
4,8,317.5876,357.4125,False
4,9,361.3751,408.1451,False
4,10,420.3912,408.1024,True
4,10,397.4946,449.9063,True
4,10,397.3197,355.1164,False
4,11,439.4568,311.3722,False
4,12,493.2133,255.5619,False
4,13,449.9603,208.5966,False
4,14,492.954,170.2151,False
4,15,549.768,117.5153,False
4,16,598.901,71.94155,True
4,16,543.55,43.28746,False
4,17,541.1082,-4.822251,False
4,18,536.8622,-88.48597,False
4,19,533.2534,-159.6008,False
4,20,529.9634,-224.4403,False
5,0,-203.3156,-100.934,False
5,1,-153.4612,-133.6457,False
5,2,-127.7654,-206.793,False
5,3,-67.44092,-245.246,False
5,4,-57.46893,-318.2458,False
5,5,2.346131,-349.4413,False
5,6,63.19667,-382.198,False
5,7,120.3623,-412.9706,False
5,8,195.9732,-453.6721,False
5,9,258.6694,-487.4223,False
6,0,178.0517,-35.12299,False
6,1,128.2623,-47.9887,False
6,2,70.50635,-104.154,False
6,3,37.92415,-150.3723,False
6,4,-39.62888,-168.736,False
6,5,-93.32051,-177.814,False
6,6,-151.262,-239.6439,False
6,7,-191.4147,-293.3042,False
6,8,-231.5693,-346.9643,False
6,9,-290.4485,-351.028,False
6,10,-338.8018,-397.8307,False
6,11,-421.9373,-401.545,True
6,11,-407.8742,-445.6874,True
6,11,-378.9087,-357.4037,False
6,12,-440.4871,-373.6064,False
6,13,-493.625,-403.0232,True
6,13,-509.7049,-356.8889,False
6,14,-525.8705,-425.3037,True
6,14,-557.7627,-384.5464,True
6,14,-589.6492,-343.7985,False
6,15,-603.2241,-401.9611,True
6,15,-636.8349,-372.7422,True
6,15,-574.626,-275.5321,False
6,16,-520.3218,-243.3163,False
6,17,-472.04,-213.8819,False
6,18,-391.3412,-228.0529,False
6,19,-337.2819,-244.6497,False
6,20,-285.7388,-215.9151,False
6,21,-211.9684,-168.0119,False
6,22,-157.5192,-132.655,False
6,23,-104.8233,-98.43272,False
6,24,-39.84337,-56.22733,False
6,25,-29.69404,16.75117,False
6,26,-18.78716,89.23734,False
6,27,-8.191897,159.6507,False
6,28,2.714463,232.1314,False
6,29,12.37453,296.334,False
6,30,22.96885,366.7438,False
6,31,70.99192,400.9639,False
6,32,123.3664,439.3396,False
6,33,189.9365,435.3187,False
6,34,259.6451,460.7729,False
6,35,329.8004,498.3504,True
6,35,324.7686,436.9002,False
6,36,353.2397,362.1061,False
6,37,421.1274,333.4956,False
6,38,440.2366,277.6865,False
6,39,464.2196,210.6333,False
6,40,435.3942,152.0988,False
6,41,407.4114,93.51849,False
6,42,371.3026,17.9287,False
6,43,346.0196,-34.99341,False
6,44,310.8134,-108.6866,False
6,45,282.8243,-167.2712,False
6,46,251.2246,-233.4143,False
6,47,216.9185,-305.2209,False
6,48,153.7425,-328.4889,False
6,49,89.15997,-353.1106,False
6,50,22.6267,-378.4742,False
6,51,-38.03536,-401.6074,False
6,52,-90.86868,-421.7597,False
6,53,-175.0106,-453.8588,False
6,54,-202.1933,-522.3074,False
6,55,-228.4014,-586.2591,False
6,56,-254.6065,-650.21,True
6,56,-197.9496,-651.0208,True
6,56,-294.528,-617.3336,False
6,57,-322.8285,-678.4715,True
6,57,-277.7382,-670.2709,True
6,57,-358.8434,-627.7913,False
6,58,-436.917,-643.2287,False
6,59,-473.0322,-702.5651,True
6,59,-487.0386,-656.1726,True
6,59,-421.489,-719.7252,True
6,59,-503.0886,-623.0234,True
6,59,-476.4655,-595.9804,True
6,60,-287.7534,-641.327,True
6,60,-332.835,-625.374,True
6,60,-371.8412,-609.6674,True
6,60,-396.0528,-558.5536,False
6,61,-410.5757,-627.2709,True
6,61,-386.8126,-497.5376,False
6,62,-322.328,-497.0305,False
6,63,-261.7037,-449.0233,False
6,64,-219.9515,-410.8834,False
6,65,-159.643,-355.7947,False
6,66,-117.8883,-317.6574,False
6,67,-52.93739,-258.3398,False
6,68,-12.72956,-221.6247,False
6,69,55.31565,-159.4936,False
6,70,53.47228,-90.03252,False
6,71,52.39552,-16.74146,False
6,72,51.38022,52.36652,False
6,73,50.30349,125.6564,False
6,74,49.319,192.6652,False
6,75,101.0618,247.2851,False
6,76,155.1935,296.7065,False
6,77,203.142,340.4783,False
6,78,267.7585,330.9277,False
6,79,316.2368,371.4452,False
6,80,381.1898,424.3443,True
6,80,393.5027,371.9321,False
6,81,466.5839,366.267,False
6,82,506.8001,314.8511,False
6,83,452.9836,263.0674,False
6,84,497.7553,209.001,False
6,85,488.6489,150.7162,False
6,86,477.4359,71.92748,False
6,87,468.5846,9.731186,False
6,88,458.552,-60.76647,False
6,89,448.5208,-131.2613,False
6,90,441.1457,-183.0935,False
6,91,429.0487,-268.1076,False
7,0,124.6688,-56.19438,False
7,1,58.64209,-58.72176,False
7,2,65.71209,-124.4171,False
7,3,21.05308,-182.8992,False
7,4,-39.90788,-187.1482,False
7,5,-121.3004,-193.9353,False
7,6,-194.3445,-200.027,False
7,7,-267.3918,-206.1209,False
7,8,-334.1769,-211.6985,False
7,9,-400.9587,-217.2772,False
7,10,-401.034,-270.6306,False
7,11,-403.0995,-364.8547,False
7,12,-404.7519,-440.2351,True
7,12,-358.7881,-406.7729,False
7,13,-303.911,-452.1446,False
7,14,-245.8038,-500.1863,False
7,15,-190.9203,-545.56,False
7,16,-143.5622,-501.7764,False
7,17,-88.85576,-438.337,False
7,18,-95.65585,-381.851,False
7,19,-102.7275,-315.2038,False
7,20,-111.5654,-231.9021,False
7,21,-119.5201,-156.9259,False
7,22,-79.43373,-102.8559,False
7,23,-30.27935,-35.02184,False
7,24,11.50498,22.63836,False
7,25,76.72137,26.36841,False
7,26,143.5698,31.06157,False
7,27,212.5124,35.90763,False
7,28,275.1863,40.31296,False
7,29,352.4822,45.74532,False
7,30,396.2667,107.6185,False
7,31,461.3256,113.2085,False
7,32,511.9481,75.95862,False
7,33,582.8716,13.88651,False
7,34,620.6949,-19.21568,True
7,34,579.8188,-53.5105,False
7,35,635.1404,-95.6001,True
7,35,521.2134,-102.2318,False
7,36,482.2562,-137.2101,False
7,37,412.1239,-200.1764,False
7,38,343.1907,-191.4611,False
7,39,282.847,-184.5569,False
7,40,199.6189,-175.0378,False
7,41,126.7959,-166.7157,False
7,42,66.45657,-159.8188,False
7,43,-8.454675,-151.2729,False
7,44,-68.79904,-144.3972,False
7,45,-92.31273,-197.6208,False
7,46,-101.1746,-280.9273,False
7,47,-108.9285,-353.8191,False
7,48,-115.1316,-412.1321,False
7,49,-123.3283,-489.1845,False
7,50,-130.1958,-553.7428,False
7,51,-188.414,-602.5109,True
7,51,-136.9394,-631.6134,True
7,51,-82.08957,-614.4838,True
7,51,-204.9393,-553.8782,False
7,52,-261.3916,-550.656,False
7,53,-351.2971,-545.5238,True
7,53,-330.1871,-492.5338,False
7,54,-395.4232,-489.6342,True
7,54,-378.1379,-528.9849,False
7,55,-446.799,-587.259,True
7,55,-396.8621,-614.0415,True
7,55,-346.0612,-595.7955,True
7,55,-457.2696,-542.0611,False
7,56,-463.1622,-607.7489,True
7,56,-500.8058,-589.0498,True
7,56,-511.9619,-538.8953,True
7,56,-496.158,-488.2763,False
7,57,-439.5505,-446.6041,False
7,58,-382.1705,-460.5076,False
7,59,-325.7003,-428.6427,False
7,60,-262.1092,-377.3772,False
7,61,-219.7158,-343.1989,False
7,62,-151.238,-287.9907,False
7,63,-102.3223,-248.5539,False
7,64,-46.88686,-203.8589,False
7,65,-51.54014,-147.0288,False
7,66,-57.47151,-57.17133,False
7,67,-11.1957,-14.08722,False
7,68,-10.27637,56.82438,False
7,69,43.44976,104.201,False
7,70,38.02171,173.5252,False
7,71,80.235,225.947,False
7,72,125.5849,283.5366,False
7,73,164.4569,332.8976,False
7,74,239.1704,338.7427,False
7,75,312.4731,338.8831,False
7,76,357.2557,380.3334,False
7,77,417.8662,435.0855,True
7,77,416.4217,385.3595,True
7,77,368.6341,461.8228,False
7,78,371.5877,524.5818,False
7,79,375.1321,599.8929,False
7,80,378.6765,675.2048,True
7,80,329.4994,654.5583,True
7,80,448.6015,604.3032,True
7,80,306.4139,611.0795,False
7,81,264.2314,572.8967,False
7,82,288.3029,520.1002,False
7,83,289.745,434.2417,False
7,84,282.6814,373.9186,False
7,85,274.156,301.1112,False
7,86,265.1434,224.1438,False
7,87,256.8623,153.4242,False
7,88,248.0938,78.54202,False
7,89,239.3253,3.659588,False
7,90,231.5312,-62.90232,False
7,91,178.8207,-53.70296,False
7,92,91.87823,-40.3666,False
7,93,36.97727,-92.65871,False
7,94,-25.85199,-85.79239,False
7,95,-84.4824,-132.9381,False
7,96,-136.6031,-181.4596,False
7,97,-187.1863,-228.5449,False
7,98,-245.4408,-282.7675,False
7,99,-243.2857,-337.553,False
7,100,-279.5519,-387.1598,False
7,101,-286.8,-472.4415,False
7,102,-283.1747,-541.4579,False
7,103,-279.4395,-612.5688,True
7,103,-236.1783,-583.8665,False
7,104,-226.9011,-656.4287,True
7,104,-184.1329,-630.2344,True
7,104,-164.1208,-580.7938,False
7,105,-116.34,-525.6011,False
7,106,-83.95287,-481.8325,False
7,107,-84.96236,-401.9169,False
7,108,-96.70432,-325.3188,False
7,109,-106.8591,-259.0726,False
7,110,-116.0619,-199.0337,False
7,111,-58.94517,-177.8393,False
7,112,-9.889004,-106.9674,False
7,113,17.73812,-48.21901,False
7,114,77.06573,-33.46199,False
7,115,160.0971,-11.5852,False
7,116,230.9789,7.095592,False
7,117,301.8584,25.78352,False
7,118,362.6088,41.80407,False
7,119,435.5094,61.03218,False
7,120,504.3608,79.19678,False
7,121,569.1573,96.29642,False
7,122,595.4963,146.7365,False
7,123,635.3163,220.4413,True
7,123,585.9172,224.8729,False
7,124,632.347,279.4526,True
7,124,577.6703,296.2435,False
7,125,628.4822,346.6894,True
7,125,577.3145,355.4792,True
7,125,525.942,331.2804,False
7,126,569.2933,395.003,True
7,126,514.9445,404.0182,True
7,126,472.2923,378.2135,False
7,127,511.622,433.9911,True
7,127,409.5142,331.9535,False
7,128,408.3064,264.5903,False
7,129,405.7454,178.7671,False
7,130,403.684,109.6849,False
7,131,343.3805,60.42641,False
7,132,344.1327,1.392472,False
7,133,289.9296,-60.04689,False
7,134,239.7125,-104.4212,False
7,135,238.6947,-165.498,False
7,136,164.4756,-180.4764,False
7,137,95.73296,-187.6346,False
7,138,33.24199,-194.1461,False
7,139,-37.57548,-201.5283,False
7,140,-104.2301,-208.4813,False
7,141,-172.9674,-215.6535,False
7,142,-233.3768,-221.9598,False
7,143,-289.5718,-276.438,False
7,144,-336.8433,-335.1796,False
7,145,-382.7975,-392.2845,False
7,146,-427.4395,-447.759,False
7,147,-414.6638,-518.1937,False
7,148,-477.6383,-529.0945,True
7,148,-454.4933,-572.5003,True
7,148,-394.6962,-575.9207,False
7,149,-454.9587,-589.8503,True
7,149,-423.7975,-623.0345,True
7,149,-378.8585,-645.2616,True
7,149,-328.2697,-561.2405,False
8,0,-138.2824,-177.4692,False
8,1,-93.31735,-222.0218,False
8,2,-35.03596,-273.0874,False
8,3,-36.92136,-319.5279,False
8,4,7.520041,-380.8275,False
8,5,-30.82901,-437.774,False
8,6,-80.99394,-444.0601,False
8,7,-178.4715,-457.7319,False
8,8,-216.2026,-516.0826,False
8,9,-274.7543,-523.4645,False
8,10,-366.007,-536.2737,True
8,10,-335.295,-585.0202,True
8,10,-276.888,-589.6169,False
8,11,-343.5533,-603.6886,True
8,11,-303.2205,-639.1756,True
8,11,-255.2314,-658.5502,True
8,11,-205.4312,-572.1328,False
8,12,-138.7682,-553.8799,False
8,13,-64.02799,-533.4095,False
8,14,-15.55356,-520.13,False
8,15,55.14567,-500.7635,False
8,16,156.1397,-473.0995,False
8,17,234.9095,-451.5235,False
9,0,58.87688,99.01521,False
9,1,71.10239,23.54885,False
9,2,82.7685,-42.44255,False
9,3,93.70553,-104.3094,False
9,4,142.2462,-141.289,False
9,5,152.3582,-215.8493,False
9,6,157.0527,-291.0995,False
9,7,194.0457,-322.4651,False
9,8,209.7857,-404.33,False
9,9,140.2172,-412.9824,False
9,10,84.22054,-420.8462,False
9,11,-4.959667,-433.3705,False
9,12,-75.47658,-443.276,False
9,13,-143.9166,-452.8891,False
9,14,-206.839,-528.957,False
9,15,-253.0766,-561.5473,False
9,16,-266.3422,-577.7742,False
9,17,-298.5956,-641.2827,True
9,17,-357.8813,-628.1606,False
9,18,-401.0474,-653.9548,True
9,18,-348.017,-717.908,True
9,18,-377.3843,-704.8996,True
9,18,-403.1252,-660.1597,False
9,19,-469.7809,-660.8923,True
9,19,-503.2289,-663.3016,True
9,19,-421.595,-615.4565,False
9,20,-370.4337,-597.5464,False
9,21,-362.5027,-594.8751,False
9,22,-241.4269,-554.1248,False
9,23,-171.958,-530.7359,False
9,24,-100.5077,-506.6767,False
9,25,-36.99356,-485.2886,False
9,26,24.53265,-464.562,False
9,27,82.07849,-445.1718,False
9,28,177.3508,-413.064,False
9,29,234.9061,-393.6622,False
9,30,205.5748,-348.6556,False
9,31,213.98,-289.286,False
9,32,224.1916,-231.5423,False
9,33,239.5089,-144.9283,False
9,34,252.6366,-70.69513,False
9,35,262.8479,-12.95302,False
9,36,332.7335,25.88978,False
9,37,399.9718,55.06971,False
9,38,453.7588,78.42028,False
9,39,515.2319,105.114,False
9,40,547.8904,119.2945,False
9,41,605.5195,144.3165,False
9,42,617.0894,162.1946,False
9,43,654.1517,275.6701,True
9,43,592.355,269.1636,False
9,44,604.5604,348.6021,False
9,45,621.7489,413.3802,False
9,46,685.1248,446.6107,True
9,46,645.7579,482.046,True
9,46,688.4364,400.0959,True
9,46,589.3348,474.2118,True
9,46,541.1522,442.1605,False
9,47,534.4987,436.3181,False
9,48,483.0689,345.2973,False
9,49,474.9301,312.808,False
9,50,448.9761,209.2044,False
9,51,436.7612,160.4476,False
9,52,413.35,66.99697,False
9,53,391.4702,-20.33999,False
9,54,386.3853,-40.63415,False
9,55,377.7342,-75.16225,False
9,56,361.4467,-140.1676,False
9,57,354.326,-168.5864,False
9,58,349.2409,-188.8808,False
9,59,336.3043,-202.7418,False
9,60,320.8273,-213.5192,False
9,61,303.3359,-220.5696,False
9,62,288.8351,-222.8245,False
9,63,268.2184,-226.3853,False
9,64,245.5401,-230.3028,False
9,65,226.9859,-233.5109,False
9,66,209.6865,-241.0219,False
9,67,194.5019,-252.2073,False
9,68,179.1958,-263.1745,False
9,69,131.5419,-297.322,False
9,70,114.5355,-309.5084,False
9,71,49.85384,-355.8575,False
9,72,-14.83971,-402.2161,False
9,73,-30.14506,-413.1845,False
9,74,-39.2052,-406.6636,False
9,75,-146.1765,-400.8715,False
9,76,-225.8835,-426.5926,False
9,77,-309.5901,-453.6077,True
9,77,-275.5333,-428.6474,False
9,78,-360.5006,-465.0481,False
9,79,-418.4479,-489.3253,True
9,79,-356.9142,-477.5409,True
9,79,-385.591,-366.883,False
